id_rna;nom_association;objet;code_objet_1;code_objet_2;date_creation;date_publication;code_postal;commune;statut
353P0353020480;LESCOJEU;Animation et participation Â des rallyes 'raid' courses automobiles;011160;000000;2002-02-28;;35530;BRECE;A
353P0353020481;COLLECTION PASSION;REunions de collectionneurs;007025;000000;2002-02-28;;35230;ORGERES;A
353P0353020487;OFFICE MUNICIPAL DES SPORTS DE PONT-PEAN;DEvelopper la pratique de l'Education physique et sportive;011190;000000;2002-03-04;;;PONT-PEAN;A
353P0353020492;GOAFIOU BREIZH-LES LANCES DE BRETAGNE;DEvelopper une approche pEdagogique et Educative du monde mEdiEval;006000;000000;1995-12-21;;35410;NOUVOITOU;A
353P0353020505;VIVRE MIEUX;Aider toutes personnes en difficultE morale, angoisse, solitude en effectuant notamment une prEvention primaire de la dEpression et du suicide;020000;000000;2002-03-07;;35510;CESSON-SEVIGNE;A
353P0353020516;ASSOCIATION DES ANCIENS ETUDIANTS DE MONTSOURIS-BRETAGNE PAYS DE LOIRE;Faire vivre le rEseau des anciens Elèves de l'Ecole montsouris de la rEgion bretagne pays de loire;015070;000000;2002-03-12;;35135;CHANTEPIE;A
353P0353020531;R.P.J. EVENT;Organisation d'Evenements, soirEes dansantes;007000;000000;2002-03-21;;35510;CESSON-SEVIGNE;A
353P0353020534;PENSEES LIBRES;Donner la parole aux jeunes, crEer une diffusion d'information;014000;005005;2002-03-22;;35135;CHANTEPIE;A
353P0353020540;L'AJCF (ASSOCIATION DES JOYEUX COMPERES FRANCHOUILLARDS;Organiser des manifestions festives et sportives;007000;000000;2002-03-26;;35170;BRUZ;A
353P0353020546;LEZ PETIT PETAUS;La decouverte et l'apprentissage, par des activites pedagogiques et ludiques, du gallo et en gallo;015087;000000;2002-04-04;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353020554;ASSOCIATION DES POLYCLINIQUES DE SAINTE ELIZABETH DU CONGO KINSHASA A RENNES;Aider des personnes atteintes du sida, les lepreux, les diabEtiques, les malades du foie.;017000;000000;2002-03-19;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353020558;ASSOCIATION POUR L'ORGANISATION DE SALONS - APOSA;CrEation et animation de foires et salons bio;024000;000000;2002-04-16;;35310;MORDELLES;A
353P0353020572;AID COM;Permettre la rEalisation et le dEveloppement d'une action commerciale collective;014000;000000;2002-04-16;;35150;CORPS-NUDS;A
353P0353020573;POUR UN CENTRE BOURG PLAISANT;PrEserver le patrimoine local;024000;000000;2005-02-09;;35310;MORDELLES;R
353P0353020578;TURBULENCE;CrEer et animer un cafE citoyen;007000;000000;2002-04-18;;35690;ACIGNE;A
353P0353020587;GROUPEMENT DE DEFENSE CONTRE LES ENNEMIS DES CULTURES ET PIEGEURS DE BRECE;Le groupement a pour objet la lutte contre les ennemis des vegetaux et produits vegetaux. il est charge d'assurer sous le contrÔle des services competants du ministere de l'agriculture, l'exEcution des mesures prescrites en la matiere;024000;000000;2002-04-24;;35530;BRECE;A
353P0353020592;COMPAGNIE CIRKLIC;Cette association a pour but de promouvoir les arts du cirque et de la rue par des interventions et des animations sur le theme du cirque. la participation Â des evenements, festivals et manifestations diverses de caractères culturel, artistique;006000;000000;2002-04-26;;35830;BETTON;A
353P0353020603;ASSOCIATION SPORTIVE DU COLLEGE GEORGES BRASSENS - 35650 LE RHEU;Organiser les activites sportives dans le cadre de l'eple (en dehors des cours d'eps);015000;000000;2002-05-16;;35650;RHEU;R
353P0353020604;AQUAFUN;Promotion des sports nautiques;011095;000000;2002-05-12;;35850;GEVEZE;A
353P0353020607;COMPAGNIE TOUTENBLOK;La creation, la production, la promotion et la diffusion de toutes activites artisitiques;006000;000000;2002-05-16;;35510;CESSON-SEVIGNE;A
353P0353020614;EVASION;Favoriser, developper et promouvoir la participation de ses membres a des projets et Evènements originaux Â caractère sportif ou aventureux. pour cet objet l'association entend participer Â la vie de la collectivite en contribuant Â la formation;014000;000000;2002-05-14;;35760;SAINT-GREGOIRE;A
353P0353020627;C TER;Assistance pedagogique;015000;000000;2002-05-24;;35510;THORIGNE-FOUILLARD;A
353P0353020634;A.A.E.P.H. ASSOCIATION DES ANCIENS ELEVES PROFESSEURS HÔTELIERS;Echanger une culture gastronomique regionale et conforter l'expErience pEdagogique et professionnelle des diffErents membres participants;015070;000000;2002-05-29;;35510;CESSON-SEVIGNE;A
353P0353020644;'LES Z'IEUX VERS';Cette association a pour but de créer les conditions permettant la réalisation et la promotion de projets artisitiques collectifs ayant comme support la photographie;006025;000000;2002-06-07;;35170;BRUZ;A
353P0353020645;MIEUX VIVRE A LA RABINE;PRESERVER ET AMELIORER LE CADRE DE VIE DE NOTRE QUARTIER, EN ASSURER SON ANIMATION ET REPRESENTER ET DEFENDRE LES INTERETS COLLECTIFS DES MEMBRES DE L'ASSOCIATION AUPRES DES INSTANCES PUBLIQUES ET PRIVEES.;030005;000000;2002-06-17;;35170;BRUZ;A
353P0353020651;CETA LE VAL;AMELOIRATION DES RESULTATS TECHNICO ECONOMIQUES DES EXPLOITATIONS AGRICOLES DES DEUX DEPARTEMENTS DU GROUPE MAINE ET LOIRE ET ILLE ET VILAINE;014000;000000;2002-06-19;;35520;MEZIERE;A
353P0353020657;KENTREG;découvrir l'histoire de CINTRE et de ses alentours, mettre en valeur et restaurer le patrimoine;006000;000000;2002-06-27;;35310;CINTRE;A
353P0353020666;ASSOCIATION XAOLAMNAO (A.X.L.N.F.);ouverture et le maintien des relations amicales entre Lao de France et du Laos. Le développement de l'esprit d'amitié et de compréhension, entre les laotiens et les autres communautés.;009050;000000;2002-06-26;;35230;VERN-SUR-SEICHE;A
353P0353020667;AMICALE DES PERSONNELS DU COLLEGE DE VERN SUR SEICHE;marquer des événements heureux et malheureux de la vie des personnels de l'établissement;015075;000000;2002-04-15;;35230;VERN-SUR-SEICHE;A
353P0353020672;BUZUKH;FAVORISER LE DEVELOPPEMENT ARTISITIQUE ET LA RECHERCHE DE RECONNAISSANCE AUPR7S DU GRAND PUBLIC DU DESSIN GRAPHIQUE SIMPLISTE;006000;000000;2002-06-27;;35135;CHANTEPIE;A
353P0353020682;ASSOCIATION DES HABITANTS DU DOMAINE DU TELLE;Défendre les intérêts des habitants du Téllé (environnement - circulation - qualité de vie), participation active à la vie de quartier, émettre un avis auprès de la mairie sur les aspects d'environnement, l'infrastructure, les constructions, immobilières);032520;000000;2002-07-22;;;PONT-PEAN;A
353P0353020690;'GROUPE DE REFLEXION ET D'INFORMATION SUR LA KINESITHERAPIE DES MALADIES HEMORRAGIQUES' G.R.I.K.H.;Réfléchir sur la prévention des problèmes orthopédiques des hémophiles et autres maladies hémorragiques;017000;000000;2002-07-23;;35510;CESSON-SEVIGNE;A
353P0353020691;D.V.S.U.D.;le developpement rural, agricole et agro alimentaire dans les pays émergeants du sud. L'aide humanitaire dans ses zonnes d'intervention dispensaires, écoles,....;020000;000000;;;35510;CESSON-SEVIGNE;A
353P0353020696;ROCANA PROD;PRODUCTION DE DISQUES (HIP - HOP et RNB) PROMOTION, COORDINATION ET DIFFUSION DE L'ACTIVITEE MUSICALE, ARTISTIQUE ET CULTURELLE, ORGANISATION DE SPECTACLES.;006030;000000;2002-07-15;;35510;CESSON-SEVIGNE;A
353P0353020720;ASSOCIATION JACQUOLANDINE POR LA CONSERVATION DU PATRIMOINE BATI ET RESPECT DE L'ENVIRONNEMENT;l'amélioration du cadre de vie sur la commune de st jacques de la lande.;024000;000000;2002-07-22;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353020728;ASSOCIATION QUARTIER LE GOFFIC;ANIMATION DU QUARTIER DE L'AVENUE CHARLES LE GOFFIC A PACE 35740 (Repas, manifestations diverses...);030005;000000;2003-07-10;;35740;PACE;R
353P0353020736;L'AMICALE DES EVAT DE L'ESAT;Créer une cohésion entre les EVAT amicalistes;038000;000000;2002-09-17;;35510;CESSON-SEVIGNE;A
353P0353020741;'UN MAILLLOT POUR LA VIE ' DELEGATION TERRITORIALE BRETAGNE / CENTRE OUEST;Constituer une vitrine du sport dont l'exposition et à terme la vente aux enchères permettront d'apporter une aide aux enfants malades;011000;000000;2002-09-12;;35650;RHEU;A
353P0353020743;'THEATRE TOUT SIMPLEMENT';la promotion du théâtre amateur de proximité;006070;000000;2002-07-26;;35250;SAINT-SULPICE-LA-FORET;A
353P0353020748;'NORVEGE - LA ROUTE DU NORD';De grouper des actions visant à rendre possible (matériellement) la projection d'un voyage à vélo, ce en partant de SAINT-MALO, jusqu'au Cap Nord, mêlant l'exploit sportif à la curiosité culturelle.;014000;000000;2002-07-05;;35830;BETTON;A
353P0353020759;'GROUPE ALTA JURIS REGION BRETAGNE';Mise en commun des moyens nécessaires à l'obtention, par ses membres, de la certification ISO 9001 (2000) ou de ses variantes ultérieures et la maintenance de celle-ci. Mise en oeuvre concertée des actions ALTA JURIS en relation avec le réseau national.;014000;000000;2002-07-03;;35000;RENNES;R
353P0353020771;'PLANETE ROCK'N'ROLL';Apprentissage et pratique du rock'n'roll ainsi que l'initiation aux autres danses de société.;006040;000000;2002-07-12;;35170;BRUZ;A
353P0353020781;'ASSOCIATION DES GENERALISTES BRETONS POUR LA QUALITE DES SOINS' (A.GE.BRE.Q.S.);Regrouper les généralistes bretons désireux de s'engager activement dans la qualité.;017000;000000;2002-07-24;;35760;MONTGERMONT;A
353P0353020783;'LE VERGER DE L'ORGUENAIS';Préservation du maillage urbain du quartier de l'Orguenais.;024000;000000;2002-07-23;;35170;BRUZ;A
353P0353020788;'A.R.D.E.L.' - ASSOCIATION POUR LE RECYCLAGE DES PRODUITS ELECTRIQUES ET ELECTRONIQUES EN FIN DE VIE;Le recyclage des produits électriques et électroniques.;014000;000000;2002-07-18;;35230;VERN-SUR-SEICHE;A
353P0353020791;'CETA BASSIN DE VILAINE';La formation technico-économique des éleveurs de porcs.;014000;000000;2002-07-16;;35520;MEZIERE;A
353P0353020799;'DECLIC, DEVELOPPEMENT DE LA CULTURE, DES LOISIRS ET DE L'IMAGINAIRE A CINTRE';DECLIC a pour vocation de permettre à tous d'accéder sans discrimination aux loisirs et à la culture. Respectueuse des convictions personnelles, elle s'interdit toute attache avec un parti, un mouvement politique, une confession.;007000;000000;2002-07-09;;35310;CINTRE;A
353P0353020807;'ASSOCIATION D'ELEVEURS INDEPENDANTS DE VEAUX DU GRAND OUEST';Groupement d'achat de tous produits nécessaires à l'élevage de veaux de boucherie.;014000;000000;2002-09-10;;35850;GEVEZE;A
353P0353020810;'ARMORIC BRITISH CAR';Réunir les possesseurs de véhicules anglais, coupés et cabriolets souhaitant partager leur passion commune au travers de sorties automobiles et de participations à des manifestations conviviales.;014000;000000;2002-09-16;;35760;MONTGERMONT;R
353P0353020816;'ASSOCIATION DES ANCIENS APPRENTIS DE L'HOTELLERIE RESTAURATION DE L'IFHOR';Promouvoir les formations par l'alternance dans les métiers de l'hotellerie et de la restauration.;014000;000000;2002-09-05;;35170;BRUZ;A
353P0353020817;'ASSOCIATION DE DEFENSE DES INTERETS DES SALARIES ACTIONNAIRES DES GROUPES VIVENDI' (A.D.I.S.A.G.V.);L'objet est d'assurer la défense collective des intérêts des salariés ou ex-salariés des groupes VIVENDI-UNIVERSAL et VIVENDI-ENVIRONNEMENT ayant acquis des actions ou des obligations ou des parts dans les fonds communs de placement (épargne salariale d'entreprise) dans les différentes sociétés des groupes précités.;014000;000000;2002-09-10;;35230;ORGERES;A
353P0353020829;'DU REVE SUR LES TOILES';d'initier au dessin, à la peinture et à d'éventuelles autres techniques picturales les adhérents de tout âge;006000;000000;2002-09-10;;35230;SAINT-ARMEL;A
353P0353020830;ASSOCIATION HIP HOP DE SAINT ERBLON;Pratique de la danse hip hop;006040;000000;2002-09-23;;35230;SAINT-ERBLON;D
353P0353020837;L2S (LAVAGE DE SABLES DE STEP);promouvoir l'esprit d'entreprendre ches les élèves ingénieurs de l'école des Métiers de l'environnement;024000;000000;2002-11-05;;35170;BRUZ;A
353P0353020845;J-B RACING TEAM;PROMOUVOIR DEVELOPPER SOUTENIR L'ACTIVITE DE CROSS-CAR;007000;000000;2002-10-01;;35230;SAINT-ERBLON;A
353P0353020848;TRADISON SAINT JACQUES;CREER UN ENSEMBLE MUSICAL DE LOISIRS;006030;000000;2002-10-10;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353020853;LES AMIS DES ECURIES DU LAUNAY;LA PROMOTION DU CENTRE EQUESTRE;011000;000000;2002-10-26;;35150;CORPS-NUDS;A
353P0353020864;'UN ESPOIR, UNE 4 L, UN SOURIRE'.;Action humanitaire : convoiter des fournitures scolaires aux enfants marocains défavorisés.;014000;000000;2002-10-15;;35132;VEZIN-LE-COQUET;A
353P0353020867;TEHAPI WACIPELO INIPI;PROMOUVOIR ET FAVORISER LA CONNAISSANCE DE LA CULTURE ET DES TRADITIONS DE LA NATION LAKOTA ET DES NATIONS AMERINDIENNES;010015;000000;2002-11-07;;35830;BETTON;A
353P0353020880;PAPYRUS;PROMOUVOIR LA MUSIQUE ROCK;006030;000000;2002-10-21;;35650;RHEU;A
353P0353020883;MILLE ET UNE TERRE;ORGANISER ET DEVELOPPER DES PROJETS ARTISTIQUES ET PEDAGOGIQUES EN UTILISANT DES MATERIAUX NATURELS;006000;000000;2002-10-15;;35530;BRECE;A
353P0353020886;LES JEUNES DE MOIGNE;RASSEMBLEMENT DE JEUNES, ORGANISATION DE MANIFESTATIONS SPORTIVES, DE REPAS DE QUARTIER;009005;000000;2002-10-29;;35650;RHEU;A
353P0353020901;ASSOCIATION DES PRATICIENS D'ILLE ET VILAINE;DYNAMISER UN RESEAU DE PRATICIENS POUR METTRE EN PLACE DES FORMATIONS DESTINEES AUX PERSONNELS DE SANTE. REPRESENTER LES MEDECINS AU NIVEAU DE LA REGION;017145;000000;2002-10-15;;35131;CHARTRES-DE-BRETAGNE;A
353P0353020916;ASSOCIATION 'SOUPES ET COMPAGNIE';INTERESSER LES ENFANTS ET LES ADULTES AU CONCEPT DU BIEN MANGER (MANGER BON ET SAIN);017000;000000;2002-10-23;;35510;CESSON-SEVIGNE;A
353P0353020928;ART'ZIMUT;LA PROMOTION DES ARTS ET DE LA CULTURE SOUS TOUTES SES FORMES;006000;000000;2002-11-04;;35135;CHANTEPIE;A
353P0353020932;CETA AVENIR BIO;FORMATION CONTINUE DES AGRICULTEURS EN AGRICULTURE BIOLOGIQUE;015045;000000;2002-10-31;;35520;MEZIERE;A
353P0353020939;ASSOCIATION INTERCOMMUNALE SOLIDARITE AFGHANNE (I.S.A);COOPERATION AVEC LES POPULATIONS AFGHANNES. ECHANGES CULTURELS, HUMANITAIRES, SOLIDARITE. COORDINATION DES ACTIONS ASSOCIATIVES DE COOPERATION;003015;000000;2002-10-22;;35510;THORIGNE-FOUILLARD;A
353P0353020940;CLUB DE TAROT PACEEN;INITIER ET PERFECTIONNER LES PERSONNES INTERESSEES PAR LE JEU DE TAROT;007005;000000;2002-09-05;;35740;PACE;A
353P0353020950;LE CHINOIS DU XIVèME;LE DEVELOPPEMEMNT ARTISTIQUE;006000;000000;2002-11-15;;35650;RHEU;A
353P0353020956;'4-HELP';TENTER D'ORGANISER ET DE PARTICIPER AU 4L TROPHY DANS LE DESERT MAROCAIN DU 20 FEVRIER AU 3 MARS 2003. RECHERCHE DE SPONSORS. AMENER 50 KILOS DE FOURNITURES ET/OU DE VETEMENTS AU MAROC POUR LES REDISTRIBUER DANS LES ECOLES ET LES VILLAGES TRAVERSES DURANT LE RALLY.;020000;000000;2002-11-27;;35510;CESSON-SEVIGNE;A
353P0353020957;ASSOCIATION DEPARTEMENTALE DES ECOLES DE CONDUITE CITOYENNES (ADECC 35);REUNIR LES ECOLES DE CONDUITE. ETRE PRESENT DANS LES PROGRAMMES DE SECURITE ROUTIERE. TRAVAILLER EN COORDINATION AVEC LES REPRESENTANTS DES AUTRES ORGANISMES. COMMUNIQUER AVEC LES INSTANCES DEPARTEMENTALES. OBTENIR DES TARIFS AVANTAGEUX DANS DIFFERENTS DOMAINES.;023040;000000;2002-11-27;;35510;CESSON-SEVIGNE;A
353P0353020966;FESTIVAL KER LANN;ORGANISATION D'UN FESTIVAL MUSICAL SUR LE CAMPUS DE KER LANN;015075;000000;2002-11-28;;35170;BRUZ;A
353P0353020972;ALCHIMIE;PROMOUVOIR LE DEVELOPPEMENT DES DIFFERENTES CULTURES;006000;000000;2002-12-03;;35590;CLAYES;A
353P0353020977;RANDONNEE PEDESTRE DE PONT-PEAN;ORGANISER DES ACTIVITES DE LOISIR A CARACTERE FAMILIAL, PRINCIPALEMENT SOUS FORME DE RANDONNEES PEDESTRES;011020;000000;2002-12-03;;;PONT-PEAN;R
353P0353020985;LES COURS DE SAINT FIACRE;LA PROTECTION ET LA MISE EN VALEUR DE NOS PROPRIETES;024000;000000;2002-11-29;;35230;VERN-SUR-SEICHE;A
353P0353020987;KFC RUNNING TEAM;la pratique de la course a pied et d'autres disciplines sportives;011020;000000;2002-12-05;;35760;SAINT-GREGOIRE;A
353P0353020990;UNREAL SUPELEC;SOUTIEN A UNE LISTE BUREAU DES ELEVES SE PRESENTANT AUX ELECTIONS VISANT A ELIRE LE NOUVEAU BUREAU DES ELEVES DE L'ECOLE SUPELEC;015040;000000;2002-12-05;;35510;CESSON-SEVIGNE;A
353P0353020994;VIVACE;VALORISATION D'UN PATRIMOINE MECONNU DELAISSE DECLASSE OU HORS CLASSE EN QUALITE DE MAITRE D'OUVRAGE OU MAITRE D'OEUVRE EN ASSURANT DIFFERENTS TYPES DE MISSIONS;010020;000000;2002-11-29;;35740;PACE;R
353P0353020998;PCHITT COLORZ;REALISATION DE FRESQUEES POUR DIVERS ORGANISMES. INITIATION A LA PRATIQUE DU GRAFFITI;006000;000000;2002-12-10;;35135;CHANTEPIE;A
353P0353021001;ASSOCIATION 'MEDIAS SENIORS';PERMETTRE LA REALISATION D'OUTILS DE COMMUNICATION DIFFUSES AU TRAVERS DE MEDIAS NOTAMMENT TELEVISUELS. CUEUX-CI TRAITERONT DE TOUS LES ASPECTS DE LA VIE SOCIAL ET CULTURELLE CONCERNANT DIRECTEMENT OU INDIRECTEMENT LE VIEILLISSEMENT;005015;000000;2002-12-09;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021002;BRUT 2 COM;ORGANISATION D'ACTIONS COMMERCIALES A LA DEMANDE DES PROFESSIONNELS DE LA VENTE AINSI QUE LA REALISATION DE PROJETS TELS QUE DES CONCERTS;015075;000000;2002-12-12;;35510;CESSON-SEVIGNE;A
353P0353021022;COMITE SENA (SANTE ENVIRONNEMENT NATURE AUTREMENT);rechercher et promouvoir d'autres voies d'limitation ou de valorasation des déchets, autres que l'incinération dans le respect de la protection de la santé et de l'environnement;024000;000000;2002-12-20;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021029;OXEA;CONNAISSANCE GESTION ET PROTECTION DES MILIEUX SUBAQUATIQUES;024000;000000;2003-01-02;;35650;RHEU;A
353P0353021043;DU REVE SUR LES TOILES;INVITER LES ADHERENTS AU DESSIN, L'ACRYLIQUE ET AU PASTEL, AINSI QU'A LA CONCEPTION DE LA BANDE DESSINEE;006000;000000;2002-10-08;;35230;SAINT-ARMEL;A
353P0353021049;A.LUM.I.SON;LA DECOUVERTE, LE DEVELOPPEMENTD'ACTIVITES ARTISTIQUES TEL QUE : LA MUSIQUE, LE CHANT, LA DANSE, OU TOUTES SOURCES RELATIVES A L'ART,PAR LA MISE EN PLACE D'ANIMATIONS DIVERSES ET VARIEES;006000;000000;2003-01-14;;35530;BRECE;A
353P0353021063;LES RANDONNEURS DE LA CAISSE D'EPARGNE DE BRETAGNE;ORGANISATION DE RANDONNEES PEDESTRES;011000;000000;2003-01-21;;35510;CESSON-SEVIGNE;A
353P0353021068;ECOSUB;VALOEISER DEFENDRE PRESERVER ETUDIER ET INVESTORIER LES ESPECES ET LES MILIEU SUBAQUATIQUES;024000;000000;2003-01-21;;35135;CHANTEPIE;R
353P0353021086;INSTITUT DE BIBLIOTHERAPIE;FAIRE CONNAITRE LES PRINCIPES LA METHODE ET LA PRATIQUE DE LA BIBLIOTHERAPIE;020000;000000;2003-01-28;;35510;THORIGNE-FOUILLARD;A
353P0353021091;ASSOCIATION SPORTIVE DE BRETAGNE DE CHIENS DE TRAINEAU;DE RASSEMBLER ET METTRE EN COMMUN LES CONNAISSANCES DES POSSESSEURS ET UTILISATEURS DE CHIENS NORDIQUES - DE PROMOUVOIR LE SPORT OU L'ACTIVITE QU'EST LA PRATIQUE DU TRAINEAU A CHIENS AU TRAVERS DE SES ADHERENTS DANS LES COMPETITIONS.;007045;000000;2003-02-04;;35150;CORPS-NUDS;A
353P0353021094;HAELERIEN DA-VIKEN KLUB;R2UNIR DES POSSESSEURS DE HARLEY DAVIDSON AFIN D'ORGANISER DES SOIREES;011160;000000;2003-02-04;;35230;VERN-SUR-SEICHE;R
353P0353021101;LES COURSES DE KER-LANN;PROMOUVOIR LA COURSE A PIED SUR LE SITE DE KER-LANN;007000;000000;2003-02-04;;35170;BRUZ;A
353P0353021107;GROOVE JACK ORGANISATION;ORGANISATION DES DIFFERENTES MANIFESTATIONS MUSICALES;006030;000000;2003-02-06;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021113;SHANTI-YOGA CERCLE RENNAIS DE YOGA;favoriser tout ce qui peut concourir à l'unité de l'être humain et à sa paix intérieure. Elle vise également à promouvoir l'étude ,la pratique et l'enseignement d'un yoga intégral plus spécialement adapté aux moeurs, aux tempéraments, aux tendances spirituelles et à la philosophie des occidentaux, ainsi qe la solidarité entre ses membres;000000;000000;2003-01-30;;35131;CHARTRES-DE-BRETAGNE;A
353P0353021129;LUMENA PRODUCTIONS;LA PROMOTION D'UNE AUTHENTIQUE PRATIQUE PROFESSIONNELLE DE L'ART DRAMATIQUE;006070;000000;2003-02-13;;35510;CESSON-SEVIGNE;A
353P0353021131;MISE EN IMAGES ET SON PRODUCTION;DEVELOPPER L'ACTIVITE AUDIOVISUELLE SOUS TOUTES SES FORMES : CREATIONS, FORMATIONS, PRODUCTIONS. ELLE APPORTERA LE SOUTIEN TECHNIQUE ET HUAMIN A LA REALISATION DE PROJETS AUDIOVISUELS;005015;000000;2003-02-11;;35230;NOYAL-CHATILLON-SUR-SEICHE;A
353P0353021133;AUTEURS-PHOTOGRAPHES;FACILITER LA PRESENTATION ET LA PROMOTION DE LA PRODUCTION DES EOUVRES DE SES MEMBRES ( LIVRES, EXPOSITIONS, PHOTOGRAPHES), NOTAMMENT VIA INTERNET;007000;000000;2003-02-18;;35135;CHANTEPIE;A
353P0353021155;P.C.B (PAINTBALL CLUB BRETON);'ENSEIGNEMENT ET LA PROMOTION DU JEU NOMME PAINTBALL DEVELOPPER LA PRATIQUE DE L'EDUCATION PHYSIQUE;011400;000000;2003-02-25;;35520;CHAPELLE-DES-FOUGERETZ;A
353P0353021156;TWIN NEMO TEAM;REUNIR DES PERSONNES AUTOUR D'UNE MEME PASSION : LA MOTO - PARTICIPER A DES MANIFESTATIONS RELATIVES A LA MOTO;007000;000000;2003-03-06;;35650;RHEU;A
353P0353021160;AMORCE (AIDE A LA MISE EN ROUTE ET A L'ORGANISATION DE RANDONNEES ET DE CIRCUITS ENTRE AMIS);SOUTENIR ET PROMOUVOIR L'ORGANISATION DE LOISIRS EN PETITS GROUPES (RANDONNEES, CIRCUITS DE DECOUVERTE DU PATRIMOINRE, ECHANGES);007000;000000;2003-02-25;;35310;MORDELLES;R
353P0353021167;DECO-CADRE;DISPENSER DES COURS D'ENCADREMENT DE GRAVURES, D'IMAGES OU AUTRES;006090;000000;2003-03-07;;35131;CHARTRES-DE-BRETAGNE;A
353P0353021178;ESPRIT RAID;LA PROMOTION DU SPORT NATURE SOUS TOUS SES ASPECTS, LE CONSEIL, L'ASSISTANCE ET LA FORMATION SE RAPPORTANT AUX SPORT NATURE, LE NEGOCE DE TOUS PRODUITS POUVANT CONTRIBUER AU DEVELOPPMENT DE L'ASSOCIATION;011000;000000;2003-03-18;;35310;SAINT-THURIAL;A
353P0353021186;ASSOCIATION SPORTIVE DE L'ECOLE DU SACRE COEUR DE SAINT-GILLES;PROMOTION DES ACTIVITES SPORTIVES ET CULTURELLES AUPRES DES ELEVES DE L'ECOLE SUR TEMPS SCOLAIRE ET EXTRASCOLAIRE AU SEIN DE L'ECOLE OU A L'EXTERIEUR;011010;000000;2003-03-19;;35590;SAINT-GILLES;A
353P0353021187;ECLIP'S;PROMOUVOIR LA VARIETE FRANCAISE ET ETRANGERE AU TRAVERS DE SPECTACLES, FESTIVAL ET ANIMATIONS DIVERSES;006070;000000;2003-03-04;;35510;THORIGNE-FOUILLARD;A
353P0353021188;CRINIERES AUX VENTS DES LANDES;UN ESPACE DE VIE D'INTERET SOCIAL, BASE SUR LE BENEFICE DU CONTACT AVEC LE CHEVAL ET DE LA VIE DANS LA NATURE. LE BUT RECHERCHE EST AUTANT DANS LE DEVELOPPEMENT DE LA CONFIANCE EN SOI QUE DANS LA SOCIALISATION, LE CONTROLE DE SOI OU L'EVEIL DES SENS;011050;000000;2003-03-20;;35310;SAINT-THURIAL;D
353P0353021200;SOFIA;REGROUPER DES CABINETS INDEPENDANTS DE CONSEIL EN GESTION DE PATRIMOINE EN VUE: DE RECHERCHER, DEVELOPPER, SELECTIONNER ET PROMOUVOIR DES SOLUTIONS D'INVES- TISSEMENTS ET TOUS PRODUITS OU SOLUTIONS UTILES A L'EXERCICE DE LA PROFESSION, NEGOCIER AVECLES FOURNISSEURS DES PRODUITS ET SERVICES DES CONDITIONS PREFERENTIELLES POUR LE COMPTE DES SES ADHERENTS;014000;000000;2003-03-25;;35510;CESSON-SEVIGNE;A
353P0353021204;ATHLETIC PONT-REAN - GUICHEN;favoriser par tous les moyens appropries la pratique de toute forme de course à pied;011000;000000;2003-03-25;;35170;BRUZ;A
353P0353021213;'LA HUITIEME BILLE PIREENNE';initier les personnes qui le désirent à la pratique du billard et de promouvoir ce sport;011000;011035;2003-02-27;;35150;PIRE-SUR-SEICHE;R
353P0353021215;ACTION MOTO CROSS;DEVELOPPEMENT DU SPORT MOTO ET MISE A DISPOSITION DE SES MEMBRES DE TOUTES LES FACILITES LEUR PERMETTANT D'EN EXERCER LA PRATIQUE;011160;000000;2003-04-01;;35590;CHAPELLE-THOUARAULT;A
353P0353021217;ASSOCIATION RENNAISE POUR LE PATRIMOINE AERONAUTIQUE (A.R.P.A.);la valorisation et la sauvegarde du patrimoine aeronautique;011135;000000;2003-04-01;;35230;NOYAL-CHATILLON-SUR-SEICHE;A
353P0353021225;EQUIPE RENNAISE DE RALLYE ET RALLYCROSS;AIDER ET ENGAGER DES PILOTES DANS DES COMPETITIONS AUTOMOBILES DE RALLYE ET RALLYCROSS;011160;000000;2003-04-07;;35510;CESSON-SEVIGNE;A
353P0353021227;WEB MOTO CLUB (W.M.C.);DE REUNIR DES GENS AYANTS UNE PASSION COMMUNE POUR LA MOTO - D'ORGANISER DES BALLADES ENTRE MOTARDS - D'ENTRETENIR UN ESPRIT DE RENCONTRES ENTRE DES GENS DE LA MEME REGION VOIRE D'AUTRES;011160;000000;2003-04-02;;35150;CORPS-NUDS;A
353P0353021230;ASSOCIATION POUR LE DEVELOPPEMENT DE L'ACTION CULTURELLE - A.D.A.C.;cette association a pour but de coordonner les activites et les projets de ses membres, d'harmoniser leurs moyens, de susciter le développement des activiés artistiques et culturelles déjà existantes;006000;000000;2003-04-08;;35135;CHANTEPIE;A
353P0353021233;POINT RACE;LA PROMOTION DE TOUTES ACTIVITES SPORTIVES;011000;000000;2003-04-15;;35170;BRUZ;A
